seed	experiment	feature_set	domain	class	precision	recall	f1	support
27	binary_domain	readability	student_essays	human	0.8857768052516412	0.837055417700579	0.8607271954071869	2418.0
27	binary_domain	readability	student_essays	llm	0.8455507644061152	0.892059553349876	0.8681827329442544	2418.0
28	binary_domain	readability	student_essays	human	0.8866608544027899	0.8411910669975186	0.8633276740237691	2418.0
28	binary_domain	readability	student_essays	llm	0.8489378442171518	0.8924731182795699	0.8701612903225806	2418.0
29	binary_domain	readability	student_essays	human	0.8948975141735718	0.8486352357320099	0.8711526215240926	2418.0
29	binary_domain	readability	student_essays	llm	0.8560755013763272	0.9003308519437552	0.8776456359604918	2418.0
30	binary_domain	readability	student_essays	human	0.8951111111111111	0.8329197684036393	0.8628963153384748	2418.0
30	binary_domain	readability	student_essays	llm	0.8437741686001546	0.902398676592225	0.8721023181454837	2418.0
31	binary_domain	readability	student_essays	human	0.8838852097130243	0.8279569892473119	0.8550074738415545	2418.0
31	binary_domain	readability	student_essays	llm	0.838195254764683	0.891232423490488	0.8639005812788134	2418.0
32	binary_domain	readability	student_essays	human	0.8698601102161932	0.8486352357320099	0.8591166003768055	2418.0
32	binary_domain	readability	student_essays	llm	0.8522406136455389	0.8730355665839536	0.8625127681307456	2418.0
33	binary_domain	readability	student_essays	human	0.8913808267370272	0.8382961124896608	0.8640238704177323	2418.0
33	binary_domain	readability	student_essays	llm	0.847384855581577	0.8978494623655914	0.8718875502008032	2418.0
34	binary_domain	readability	student_essays	human	0.8870255957634599	0.8312655086848635	0.8582408198121264	2418.0
34	binary_domain	readability	student_essays	llm	0.8412451361867704	0.8941273779983457	0.8668805132317562	2418.0
35	binary_domain	readability	student_essays	human	0.8955223880597015	0.8436724565756824	0.868824531516184	2418.0
35	binary_domain	readability	student_essays	llm	0.8522283033620016	0.901571546732837	0.8762057877813505	2418.0
36	binary_domain	readability	student_essays	human	0.8863636363636364	0.8387096774193549	0.861878453038674	2418.0
36	binary_domain	readability	student_essays	llm	0.8469387755102041	0.8924731182795699	0.8691099476439791	2418.0
37	binary_domain	readability	student_essays	human	0.8862038664323374	0.8341604631927213	0.8593949723050703	2418.0
37	binary_domain	readability	student_essays	llm	0.843359375	0.8928866832092639	0.8674166331860185	2418.0
38	binary_domain	readability	student_essays	human	0.898700134468848	0.8291976840363937	0.8625510862551087	2418.0
38	binary_domain	readability	student_essays	llm	0.8414587332053742	0.9065343258891646	0.872785188134581	2418.0
39	binary_domain	readability	student_essays	human	0.8876306620209059	0.8428453267162944	0.8646584641493423	2418.0
39	binary_domain	readability	student_essays	llm	0.8503937007874016	0.8933002481389578	0.8713190802743042	2418.0
40	binary_domain	readability	student_essays	human	0.8916518650088809	0.8304383788254756	0.8599571734475375	2418.0
40	binary_domain	readability	student_essays	llm	0.8413312693498453	0.8990901571546733	0.8692522990803678	2418.0
41	binary_domain	readability	student_essays	human	0.8834782608695653	0.8403639371381307	0.8613819415006359	2418.0
41	binary_domain	readability	student_essays	llm	0.8477917981072555	0.8891645988420182	0.8679854662898667	2418.0
42	binary_domain	readability	student_essays	human	0.8837920489296636	0.836641852770885	0.8595708519226684	2418.0
42	binary_domain	readability	student_essays	llm	0.844915586965057	0.8899917287014061	0.8668680765357503	2418.0
43	binary_domain	readability	student_essays	human	0.8856266432953549	0.835814722911497	0.86	2418.0
43	binary_domain	readability	student_essays	llm	0.8445575567736884	0.892059553349876	0.8676588897827836	2418.0
44	binary_domain	readability	student_essays	human	0.8909725250763192	0.8449131513647643	0.8673317766928466	2418.0
44	binary_domain	readability	student_essays	llm	0.852536374360991	0.8966087675765095	0.8740173352146745	2418.0
45	binary_domain	readability	student_essays	human	0.902352418996893	0.8407775020678246	0.870477413830015	2418.0
45	binary_domain	readability	student_essays	llm	0.8509485094850948	0.9090157154673284	0.8790241951609679	2418.0
46	binary_domain	readability	student_essays	human	0.8892763731473409	0.8436724565756824	0.865874363327674	2418.0
46	binary_domain	readability	student_essays	llm	0.8512981904012589	0.8949545078577337	0.8725806451612903	2418.0
47	binary_domain	readability	student_essays	human	0.888402625820569	0.8395368072787428	0.8632787582394217	2418.0
47	binary_domain	readability	student_essays	llm	0.8479027832222658	0.8945409429280397	0.87059770577581	2418.0
48	binary_domain	readability	student_essays	human	0.8854394403148229	0.8374689826302729	0.8607863974495218	2418.0
48	binary_domain	readability	student_essays	llm	0.8458218909376226	0.891645988420182	0.8681296557278035	2418.0
49	binary_domain	readability	student_essays	human	0.884514435695538	0.8362282878411911	0.8596938775510204	2418.0
49	binary_domain	readability	student_essays	llm	0.8447058823529412	0.890818858560794	0.8671497584541062	2418.0
50	binary_domain	readability	student_essays	human	0.8864229765013055	0.8424317617866005	0.8638676844783715	2418.0
50	binary_domain	readability	student_essays	llm	0.8498817966903073	0.892059553349876	0.8704600484261501	2418.0
51	binary_domain	readability	student_essays	human	0.8891352549889135	0.8291976840363937	0.8581211213353306	2418.0
51	binary_domain	readability	student_essays	llm	0.839984502130957	0.8966087675765095	0.867373474694939	2418.0
52	binary_domain	readability	student_essays	human	0.8872870249017037	0.8399503722084367	0.8629700446144041	2418.0
52	binary_domain	readability	student_essays	llm	0.8480565371024735	0.8933002481389578	0.8700906344410876	2418.0
53	binary_domain	readability	student_essays	human	0.883362676056338	0.8300248138957816	0.855863539445629	2418.0
53	binary_domain	readability	student_essays	llm	0.8397035881435257	0.8904052936311001	0.8643115214773184	2418.0
54	binary_domain	readability	student_essays	human	0.8876795820635611	0.8432588916459884	0.8648992576882291	2418.0
54	binary_domain	readability	student_essays	llm	0.8507286333202048	0.8933002481389578	0.871494855759532	2418.0
55	binary_domain	readability	student_essays	human	0.8797909407665505	0.8354011579818031	0.8570216376750106	2418.0
55	binary_domain	readability	student_essays	llm	0.8433070866141732	0.8858560794044665	0.864058087938685	2418.0
56	binary_domain	readability	student_essays	human	0.8791448516579407	0.8333333333333334	0.8556263269639066	2418.0
56	binary_domain	readability	student_essays	llm	0.8415880503144654	0.8854425144747725	0.8629584844820637	2418.0
57	binary_domain	readability	student_essays	human	0.8880139982502188	0.8395368072787428	0.8630952380952381	2418.0
57	binary_domain	readability	student_essays	llm	0.847843137254902	0.8941273779983457	0.8703703703703703	2418.0
58	binary_domain	readability	student_essays	human	0.8837408837408838	0.8519437551695617	0.8675510633817646	2418.0
58	binary_domain	readability	student_essays	llm	0.8570858283433134	0.8879239040529363	0.8722323786309161	2418.0
59	binary_domain	readability	student_essays	human	0.8813923506660937	0.8482216708023159	0.8644889357218124	2418.0
59	binary_domain	readability	student_essays	llm	0.8537265842965325	0.8858560794044665	0.8694946214735133	2418.0
60	binary_domain	readability	student_essays	human	0.887089715536105	0.8382961124896608	0.8620029768233043	2418.0
60	binary_domain	readability	student_essays	llm	0.8467267738141905	0.8933002481389578	0.8693902193600322	2418.0
61	binary_domain	readability	student_essays	human	0.8867595818815331	0.8420181968569065	0.8638099278744167	2418.0
61	binary_domain	readability	student_essays	llm	0.8496062992125984	0.8924731182795699	0.8705123033481242	2418.0
62	binary_domain	readability	student_essays	human	0.8967367009387572	0.8296112489660876	0.8618689581095597	2418.0
62	binary_domain	readability	student_essays	llm	0.8414774913428241	0.9044665012406948	0.8718357584213674	2418.0
63	binary_domain	readability	student_essays	human	0.8903930131004367	0.8432588916459884	0.8661852166525064	2418.0
63	binary_domain	readability	student_essays	llm	0.8511390416339356	0.8961952026468155	0.8730862207896858	2418.0
64	binary_domain	readability	student_essays	human	0.8902654867256637	0.8320926385442514	0.8601966652415562	2418.0
64	binary_domain	readability	student_essays	llm	0.842391304347826	0.8974358974358975	0.869042851421706	2418.0
65	binary_domain	readability	student_essays	human	0.8842794759825328	0.8374689826302729	0.8602378929481733	2418.0
65	binary_domain	readability	student_essays	llm	0.8456402199528672	0.8904052936311001	0.8674456083803385	2418.0
66	binary_domain	readability	student_essays	human	0.896322552060257	0.836641852770885	0.8654545454545455	2418.0
66	binary_domain	readability	student_essays	llm	0.846839860411012	0.9032258064516129	0.8741244746848109	2418.0
67	binary_domain	readability	student_essays	human	0.8882122662026968	0.8444995864350703	0.8658045367818529	2418.0
67	binary_domain	readability	student_essays	llm	0.8517934568387859	0.8937138130686518	0.872250252270434	2418.0
68	binary_domain	readability	student_essays	human	0.8919037199124726	0.8428453267162944	0.8666808420157346	2418.0
68	binary_domain	readability	student_essays	llm	0.8510388083104665	0.8978494623655914	0.8738176695512175	2418.0
69	binary_domain	readability	student_essays	human	0.8989408649602825	0.8424317617866005	0.8697694278394534	2418.0
69	binary_domain	readability	student_essays	llm	0.8517509727626459	0.9052936311000828	0.8777064955894146	2418.0
70	binary_domain	readability	student_essays	human	0.8964022540095362	0.8552522746071133	0.8753439153439153	2418.0
70	binary_domain	readability	student_essays	llm	0.8616053776196125	0.9011579818031431	0.8809379421871841	2418.0
71	binary_domain	readability	student_essays	human	0.8932210899424015	0.8337468982630273	0.8624598930481283	2418.0
71	binary_domain	readability	student_essays	llm	0.8441256300891818	0.9003308519437552	0.8713227936762057	2418.0
72	binary_domain	readability	student_essays	human	0.884832681442851	0.8420181968569065	0.8628946810764992	2418.0
72	binary_domain	readability	student_essays	llm	0.84930966469428	0.8904052936311001	0.8693720977185544	2418.0
73	binary_domain	readability	student_essays	human	0.8950398582816652	0.835814722911497	0.8644140290846878	2418.0
73	binary_domain	readability	student_essays	llm	0.8460046547711404	0.901985111662531	0.8730984787830264	2418.0
74	binary_domain	readability	student_essays	human	0.8819714656290532	0.8436724565756824	0.8623969562460367	2418.0
74	binary_domain	readability	student_essays	llm	0.8501783590963139	0.8870967741935484	0.8682452944748027	2418.0
75	binary_domain	readability	student_essays	human	0.8854258121158911	0.8341604631927213	0.8590289608177172	2418.0
75	binary_domain	readability	student_essays	llm	0.843236903831118	0.892059553349876	0.8669614147909968	2418.0
76	binary_domain	readability	student_essays	human	0.8844971453667105	0.8329197684036393	0.8579339723109691	2418.0
76	binary_domain	readability	student_essays	llm	0.842125830402501	0.891232423490488	0.8659835242113723	2418.0
77	binary_domain	readability	student_essays	human	0.9073410922112802	0.8382961124896608	0.8714531384350817	2418.0
77	binary_domain	readability	student_essays	llm	0.8497309761721753	0.9143920595533499	0.8808764940239043	2418.0
78	binary_domain	readability	student_essays	human	0.8899003034243607	0.8490488006617039	0.868994708994709	2418.0
78	binary_domain	readability	student_essays	llm	0.8556741795175958	0.8949545078577337	0.874873660804528	2418.0
79	binary_domain	readability	student_essays	human	0.8871951219512195	0.8424317617866005	0.8642341960118796	2418.0
79	binary_domain	readability	student_essays	llm	0.85	0.8928866832092639	0.8709156918112142	2418.0
80	binary_domain	readability	student_essays	human	0.8905235828645608	0.8511166253101737	0.8703742863184606	2418.0
80	binary_domain	readability	student_essays	llm	0.8574257425742574	0.8953680727874276	0.8759862431721627	2418.0
81	binary_domain	readability	student_essays	human	0.8860648553900088	0.8362282878411911	0.8604255319148936	2418.0
81	binary_domain	readability	student_essays	llm	0.8449490994518403	0.8924731182795699	0.8680611423974256	2418.0
82	binary_domain	readability	student_essays	human	0.8870329670329671	0.8345740281224152	0.8600042616663115	2418.0
82	binary_domain	readability	student_essays	llm	0.8438110113237017	0.8937138130686518	0.8680457923277767	2418.0
83	binary_domain	readability	student_essays	human	0.8832465277777778	0.8416046319272126	0.8619229140194833	2418.0
83	binary_domain	readability	student_essays	llm	0.8487361769352291	0.8887510339123242	0.8682828282828283	2418.0
84	binary_domain	readability	student_essays	human	0.887817703768624	0.8378825475599669	0.8621276595744681	2418.0
84	binary_domain	readability	student_essays	llm	0.8465152701644479	0.8941273779983457	0.8696701528559936	2418.0
85	binary_domain	readability	student_essays	human	0.8785249457700651	0.8374689826302729	0.8575058225704002	2418.0
85	binary_domain	readability	student_essays	llm	0.8447254049782694	0.8842018196856907	0.8640129319054355	2418.0
86	binary_domain	readability	student_essays	human	0.8969072164948454	0.8275434243176178	0.8608302860830286	2418.0
86	binary_domain	readability	student_essays	llm	0.8399232245681382	0.9048800661703887	0.8711925144336055	2418.0
87	binary_domain	readability	student_essays	human	0.8871037776812852	0.8449131513647643	0.8654945986019911	2418.0
87	binary_domain	readability	student_essays	llm	0.8519542045005922	0.8924731182795699	0.871743082205615	2418.0
